volume,price,open,high,low,close,times,Prediction_Result
22381761,13446342438,607.0,607.0,598.0,598.0,18943,1
17669559,10560361874,597.0,600.0,595.0,597.0,17336,1
10127887,6067689422,598.0,601.0,598.0,600.0,8238,0
16910501,10238270336,607.0,608.0,602.0,606.0,12888,0
12008673,7276331245,606.0,609.0,604.0,604.0,10444,1
16771900,10193462167,604.0,610.0,604.0,606.0,16637,1
35156339,21569506434,610.0,615.0,610.0,615.0,36241,1
25604320,15788043027,615.0,619.0,614.0,616.0,28804,0
20522055,12654016133,619.0,620.0,615.0,615.0,15565,0
volume,price,open,high,low,close,times,Prediction_Result
30391219,7525601638,248.0,248.5,246.0,247.0,10521,1
20645694,5172732531,249.5,251.5,249.0,249.5,8817,0
22887063,5723277170,250.0,251.0,248.5,250.5,7050,0
25100615,6370529728,252.0,255.0,251.5,254.0,10550,0
34264883,8816553606,255.5,259.0,255.0,259.0,11700,1
24254838,6220805864,256.5,257.5,255.5,257.0,8518,0
19396493,4965546715,258.0,258.0,255.0,255.0,5945,0
62989326,15930805360,253.0,256.0,249.5,255.0,18058,1
22440766,5679567964,252.5,255.5,251.0,255.0,9888,0
22335151,5640426203,253.0,254.0,251.5,253.0,9334,0
32977737,8325162114,255.0,255.0,251.0,252.5,11575,1
27000718,6797045014,254.5,254.5,249.5,251.5,10475,0
52974390,12994667867,245.0,247.0,244.0,245.0,20513,1
39487945,9582954454,241.5,244.5,241.5,243.5,11404,0
31100260,7732298021,248.0,251.0,247.0,251.0,11698,1
29924411,7349468217,247.5,248.0,244.0,245.0,13041,1
36427345,8888435870,243.0,247.0,242.5,244.0,12832,1
16996346,4212690462,247.5,249.5,246.0,246.0,7578,0
3603912,893664176,247.5,249.0,246.5,247.5,2409,0
19029003,4702581241,248.5,249.0,245.0,246.5,6951,0
35813944,8710200224,243.0,244.5,242.0,244.0,13270,1
35465824,8716801768,248.0,248.0,243.5,245.0,12437,1
25268994,6231896018,244.5,249.0,243.5,245.5,11912,0
21777935,5391978180,246.5,248.5,246.5,248.0,8813,0
20476657,5028226522,248.5,248.5,244.0,245.0,6898,0
19946548,4885963546,246.0,246.0,244.0,244.5,5549,0
21608528,5251556179,243.0,244.0,242.0,243.5,8436,1
42756389,10232256860,243.0,243.5,237.5,238.0,18381,1
44768048,10668587090,239.5,241.5,236.5,238.0,12132,0
33230989,8081404960,242.0,244.5,241.0,244.5,10987,1
129890087,29837344632,228.0,231.5,228.0,229.0,46349,0
71901975,16282275410,226.5,227.5,225.0,226.5,22048,0
45206892,10233860296,225.0,227.5,225.0,227.0,13970,0
48975110,11032111105,225.5,226.0,224.0,225.0,15136,0
48176657,10766085521,225.0,225.5,221.0,222.0,16253,1
34443459,7679131764,225.0,225.5,221.0,223.5,10859,0
28500789,6448117416,224.5,228.0,222.5,227.0,9480,1
38436942,8633492540,227.0,227.5,222.5,223.0,11445,0
33507731,7399813831,221.0,222.5,220.0,220.5,12287,1
28477722,6330594053,221.0,224.0,220.5,223.0,8445,1
23751759,5309421525,225.0,225.5,221.5,223.5,8951,1
40324763,9146327464,224.0,228.5,223.5,228.0,13229,0
35597934,8188991070,228.5,232.0,228.5,229.5,12616,1
27530377,6337230710,231.0,231.5,229.0,229.5,11051,1
30693910,7138428530,232.0,234.0,230.5,233.0,11920,1
23577637,5502726121,234.5,234.5,232.5,233.0,7666,1
23771769,5493470187,233.5,234.0,229.5,230.5,7810,1
14834107,3408682013,229.5,230.5,228.5,230.5,5398,0
27702737,6322484836,231.0,231.5,226.5,226.5,8428,1
28187541,6327474145,225.5,227.5,223.5,223.5,9720,0
16417815,3751438835,225.0,230.0,225.0,229.0,7591,0
22422097,5175634112,230.0,233.5,229.0,229.0,6963,1
26737899,6146178621,231.5,231.5,228.5,228.5,5059,0
13450610,3082675140,229.5,230.0,228.5,229.0,4240,0
16486294,3769909946,228.5,229.5,228.0,228.5,5474,0
17673270,4020203060,229.5,230.0,226.5,227.0,7239,1
25770776,5782293276,226.5,226.5,223.5,225.0,11400,0
49667788,10997306304,224.0,224.0,220.5,221.0,21406,0
96587458,21553655265,221.5,224.0,220.5,224.0,12737,0
36652094,8209412370,224.5,226.5,224.0,224.0,7627,0
31257480,7131988670,227.5,229.0,227.0,229.0,9746,0
27714384,6329201896,230.0,230.0,226.5,229.0,8509,1
30375441,6961135060,229.0,230.0,227.0,230.0,9758,0
25277266,5809345446,231.0,231.5,228.0,230.0,9146,1
24192851,5493234408,229.0,229.0,226.0,227.0,7775,1
22028933,4980629259,226.5,227.0,225.0,226.0,6726,1
30189360,6837374510,225.0,229.0,224.0,229.0,8281,0
36081120,8311856296,229.0,232.0,228.0,232.0,10687,0
36932041,8423126398,230.0,230.0,226.5,226.5,12252,1
49506679,11291127719,225.0,231.0,224.0,231.0,10090,0
61142624,13754800554,225.5,226.0,224.0,225.0,19088,0
